WKT;GID;ID_HOJA;TIPO;ESTADO
"POLYGON ((443468.89 4105011.65,443473.01 4105017.12,443478.26 4105023.94,443482.31 4105029.29,443482.59 4105029.07,443489.55 4105023.62,443485.21 4105017.91,443487.18 4105016.41,443484.67 4105013.14,443482.65 4105014.67,443476.78 4105007.05,443476.2 4105006.3,443471.17 4105009.98,443468.89 4105011.65))";"827010";"102632";EDI;USO
"POLYGON ((443177.44 4104921.09,443175.1 4104920.84,443166.83 4104919.36,443166.08 4104930.32,443170.26 4104930.75,443170.45 4104931.96,443170.08 4104938.39,443173.76 4104938.82,443173.82 4104940.12,443173.13 4104946.55,443176.37 4104947.43,443176.51 4104948.28,443176.27 4104952.6,443181.4 4104953.87,443180.26 4104959.9,443181.03 4104960.52,443201.08 4104961.85,443221.12 4104963.17,443221.2 4104961.55,443221.01 4104958.95,443217.01 4104958.57,443213.17 4104942.15,443209.32 4104925.72,443207.52 4104925.55,443197.81 4104924.75,443197.95 4104925.61,443202.44 4104940.19,443206.92 4104954.76,443204.86 4104954.77,443185.53 4104953.67,443186.07 4104946.16,443182.33 4104944.43,443182.79 4104938.0,443179.46 4104936.9,443180.41 4104930.83,443176.41 4104929.5,443177.44 4104921.09))";"827013";"102632";EDI;USO
"POLYGON ((443294.26 4104957.95,443295.36 4104959.17,443300.31 4104964.64,443302.75 4104967.35,443307.01 4104972.05,443307.64 4104972.75,443310.86 4104976.31,443311.43 4104975.79,443315.45 4104972.11,443316.91 4104970.78,443312.87 4104966.3,443303.15 4104955.48,443303.4 4104955.23,443304.3 4104954.3,443301.54 4104951.35,443298.85 4104953.79,443294.79 4104957.47,443294.26 4104957.95))";"827014";"102632";EDI;USO
"POLYGON ((443284.89 4105220.78,443285.79 4105223.41,443290.87 4105221.76,443295.96 4105220.11,443292.22 4105208.53,443287.02 4105210.12,443281.82 4105211.71,443282.66 4105214.29,443284.89 4105220.78))";"827016";"102632";EDI;USO
"POLYGON ((443285.44 4105247.54,443287.7 4105249.72,443293.01 4105254.86,443298.32 4105259.99,443303.67 4105257.84,443306.99 4105256.47,443307.79 4105253.06,443307.84 4105252.63,443307.84 4105252.35,443306.45 4105248.09,443304.22 4105241.3,443303.01 4105241.7,443301.87 4105238.21,443298.13 4105226.52,443292.93 4105228.2,443287.73 4105229.87,443288.51 4105232.33,443290.8 4105238.87,443291.69 4105241.45,443292.03 4105241.39,443294.54 4105240.61,443298.06 4105239.46,443299.2 4105242.95,443298.51 4105243.18,443296.01 4105244.0,443293.17 4105244.94,443289.31 4105246.21,443288.03 4105246.63,443286.45 4105247.15,443285.44 4105247.54))";"827017";"102632";EDI;USO
"POLYGON ((443311.87 4105193.03,443312.34 4105194.47,443313.3 4105197.37,443318.87 4105203.6,443319.43 4105203.18,443319.98 4105202.76,443325.09 4105198.83,443330.2 4105194.9,443326.62 4105190.33,443323.05 4105185.76,443321.76 4105184.11,443316.67 4105188.15,443311.59 4105192.18,443311.87 4105193.03))";"827018";"102632";EDI;USO
"POLYGON ((446217.68 4106491.47,446218.56 4106491.21,446221.57 4106490.33,446233.13 4106487.61,446233.03 4106487.0,446232.64 4106484.65,446232.23 4106483.82,446231.94 4106482.21,446231.07 4106477.22,446230.2 4106472.24,446230.04 4106471.34,446229.99 4106471.05,446228.66 4106463.42,446224.38 4106466.1,446225.27 4106470.16,446225.64 4106471.87,446225.89 4106473.06,446227.16 4106478.98,446220.86 4106480.91,446217.36 4106481.99,446216.16 4106482.36,446215.37 4106482.61,446215.48 4106483.06,446217.68 4106491.47))";"827019";"102632";EDI;USO
"POLYGON ((442861.43 4107301.8,442862.79 4107302.48,442867.6 4107304.89,442872.4 4107307.31,442880.08 4107292.1,442875.34 4107289.73,442870.5 4107287.32,442869.3 4107286.72,442861.43 4107301.8))";"827020";"102632";EDI;USO
"POLYGON ((443368.66 4105174.56,443376.77 4105185.14,443381.99 4105180.7,443384.66 4105186.87,443393.34 4105176.91,443387.31 4105168.86,443379.73 4105175.34,443376.62 4105167.97,443370.5 4105158.52,443377.11 4105152.78,443375.89 4105150.94,443373.71 4105146.73,443378.31 4105142.3,443379.31 4105143.28,443382.06 4105146.05,443386.71 4105141.67,443385.09 4105140.42,443375.21 4105129.28,443365.06 4105117.84,443366.17 4105116.62,443370.28 4105111.75,443369.24 4105110.72,443361.08 4105100.95,443352.91 4105091.18,443354.21 4105089.96,443355.09 4105087.93,443344.1 4105074.6,443342.85 4105075.64,443338.11 4105080.52,443336.81 4105079.99,443326.0 4105068.87,443328.94 4105063.14,443319.31 4105051.87,443317.43 4105053.37,443306.13 4105064.57,443307.94 4105066.72,443323.26 4105083.8,443321.21 4105085.52,443307.48 4105097.86,443308.48 4105098.66,443310.96 4105101.25,443312.08 4105100.57,443323.52 4105089.86,443324.38 4105090.35,443332.12 4105100.15,443335.13 4105097.42,443333.34 4105095.17,443327.45 4105087.78,443334.54 4105081.76,443340.79 4105088.95,443346.93 4105096.02,443342.43 4105099.66,443343.26 4105100.33,443349.56 4105107.48,443345.31 4105110.96,443343.64 4105112.34,443348.03 4105116.59,443348.52 4105117.35,443354.47 4105126.46,443359.58 4105134.27,443369.23 4105148.64,443368.52 4105148.96,443365.34 4105150.68,443363.53 4105148.63,443350.62 4105130.5,443348.92 4105131.46,443339.52 4105138.74,443340.93 4105140.85,443354.8 4105157.71,443368.66 4105174.56))";"827037";"102632";EDI;USO
"POLYGON ((443508.91 4105559.5,443509.51 4105564.25,443510.06 4105568.16,443510.54 4105571.96,443510.87 4105575.52,443513.03 4105579.0,443517.59 4105576.16,443522.16 4105573.32,443527.64 4105569.91,443528.4 4105569.44,443523.33 4105561.28,443524.52 4105560.54,443528.96 4105557.78,443533.4 4105555.02,443534.67 4105554.23,443539.74 4105562.38,443547.55 4105557.52,443551.95 4105554.79,443555.52 4105551.06,443549.37 4105543.87,443549.02 4105543.46,443544.21 4105536.29,443538.77 4105539.67,443534.09 4105542.57,443529.42 4105545.47,443529.28 4105545.56,443523.61 4105549.09,443517.94 4105552.62,443516.29 4105549.96,443508.39 4105554.88,443508.91 4105559.5))";"827038";"102632";EDI;USO
"POLYGON ((443356.82 4105247.72,443355.31 4105248.92,443351.83 4105251.68,443349.16 4105248.17,443344.69 4105251.56,443341.43 4105247.26,443345.31 4105244.33,443341.3 4105239.05,443337.52 4105242.1,443333.06 4105245.69,443328.61 4105249.27,443318.47 4105257.12,443320.73 4105259.27,443324.42 4105256.48,443326.95 4105259.89,443333.35 4105255.22,443336.47 4105259.12,443340.83 4105255.67,443345.19 4105252.22,443347.43 4105255.17,443347.7 4105255.53,443352.28 4105261.63,443353.62 4105263.38,443354.69 4105264.77,443356.11 4105266.68,443359.33 4105270.99,443364.7 4105266.88,443358.53 4105259.5,443356.92 4105260.77,443352.83 4105255.97,443357.75 4105251.78,443361.99 4105256.76,443366.66 4105253.06,443371.34 4105249.36,443370.08 4105247.78,443356.67 4105232.15,443349.75 4105238.89,443356.82 4105247.72))";"827039";"102632";EDI;USO
"POLYGON ((443529.13 4105242.19,443526.61 4105241.3,443508.87 4105235.34,443507.53 4105236.38,443493.49 4105251.87,443479.44 4105267.36,443480.13 4105268.66,443489.29 4105276.65,443490.36 4105275.61,443497.24 4105268.65,443498.51 4105269.54,443508.13 4105278.75,443509.43 4105278.11,443529.25 4105272.55,443549.07 4105266.99,443568.88 4105261.43,443588.7 4105255.87,443588.51 4105254.71,443586.81 4105248.6,443592.73 4105246.55,443592.59 4105245.7,443590.52 4105239.06,443595.62 4105237.59,443594.61 4105233.82,443596.13 4105233.38,443594.93 4105229.0,443587.13 4105231.21,443586.83 4105230.22,443582.71 4105231.39,443585.42 4105240.53,443586.97 4105244.78,443584.72 4105245.38,443564.85 4105250.12,443565.72 4105253.89,443540.32 4105259.74,443540.23 4105258.75,443538.92 4105250.58,443537.53 4105250.77,443522.77 4105254.0,443529.13 4105242.19))";"827040";"102632";EDI;USO
"POLYGON ((443256.91 4105296.38,443257.16 4105297.46,443259.41 4105306.48,443259.67 4105307.53,443260.93 4105312.63,443262.14 4105317.51,443263.35 4105322.38,443265.38 4105332.22,443266.53 4105340.15,443267.3 4105345.56,443268.08 4105350.97,443268.53 4105350.86,443273.58 4105349.2,443272.39 4105341.09,443271.2 4105332.97,443270.01 4105324.86,443275.1 4105323.35,443273.53 4105319.32,443271.71 4105311.78,443269.89 4105304.24,443274.92 4105303.16,443279.95 4105302.08,443278.24 4105295.07,443277.45 4105291.86,443277.29 4105291.17,443275.33 4105291.67,443273.9 4105284.78,443272.47 4105277.88,443263.08 4105279.71,443257.94 4105280.7,443263.14 4105294.79,443262.04 4105295.07,443256.91 4105296.38))";"827041";"102632";EDI;USO
"POLYGON ((443239.68 4105301.38,443240.73 4105307.41,443241.79 4105313.43,443242.77 4105319.5,443246.44 4105324.26,443251.0 4105325.23,443255.1 4105324.6,443257.08 4105324.3,443256.05 4105317.56,443255.02 4105310.81,443253.22 4105311.17,443253.08 4105311.2,443251.51 4105311.51,443250.38 4105305.61,443249.26 4105299.7,443239.68 4105301.38))";"827042";"102632";EDI;USO
"POLYGON ((443244.21 4105424.29,443244.23 4105429.59,443244.26 4105434.88,443244.28 4105439.83,443244.31 4105445.75,443247.2 4105445.32,443247.62 4105445.24,443248.24 4105428.89,443248.18 4105423.53,443244.21 4105424.29))";"827043";"102632";EDI;USO
"POLYGON ((443329.48 4105286.06,443331.78 4105296.11,443334.48 4105295.64,443346.32 4105293.6,443346.22 4105291.8,443344.92 4105283.36,443340.13 4105284.23,443338.63 4105277.5,443337.14 4105270.76,443331.86 4105271.9,443326.58 4105273.03,443327.73 4105278.21,443329.48 4105286.06))";"827044";"102632";EDI;USO
"POLYGON ((443379.07 4105280.81,443382.74 4105285.33,443391.64 4105295.01,443394.67 4105292.61,443396.16 4105294.48,443411.86 4105311.71,443415.72 4105316.66,443418.56 4105314.39,443421.75 4105311.8,443422.51 4105311.27,443422.36 4105310.97,443417.64 4105304.97,443415.91 4105302.78,443412.27 4105298.16,443409.84 4105295.07,443398.71 4105279.88,443396.59 4105281.6,443392.98 4105277.12,443389.38 4105272.64,443388.51 4105273.35,443383.77 4105277.12,443379.07 4105280.81))";"827047";"102632";EDI;USO
"POLYGON ((441991.42 4106334.44,441995.72 4106338.16,442001.29 4106342.51,442006.4 4106336.6,442001.59 4106332.42,441996.78 4106328.25,441991.42 4106334.44))";"827049";"102632";EDI;USO
"POLYGON ((443475.74 4105361.9,443480.74 4105361.91,443485.74 4105361.92,443500.6 4105360.55,443501.42 4105360.56,443503.97 4105360.6,443506.08 4105360.63,443507.45 4105360.65,443508.5 4105360.67,443509.57 4105360.67,443513.38 4105360.66,443515.72 4105360.65,443516.87 4105360.65,443517.09 4105360.66,443519.17 4105360.71,443521.15 4105360.76,443522.71 4105360.8,443523.75 4105360.83,443525.12 4105360.86,443528.01 4105360.92,443529.03 4105360.94,443531.05 4105360.99,443534.89 4105361.07,443536.97 4105361.11,443539.95 4105361.18,443540.58 4105361.19,443542.82 4105361.19,443544.47 4105361.19,443546.02 4105361.19,443548.18 4105357.06,443548.27 4105356.89,443549.14 4105353.58,443548.97 4105346.49,443542.49 4105346.71,443536.78 4105346.91,443530.78 4105347.12,443527.34 4105347.24,443524.83 4105347.31,443522.89 4105347.36,443519.01 4105347.49,443513.09 4105347.69,443507.38 4105347.88,443507.25 4105347.88,443501.24 4105348.08,443497.05 4105348.22,443495.13 4105348.29,443489.23 4105348.49,443483.31 4105348.69,443477.39 4105348.9,443475.74 4105361.9))";"827050";"102632";EDI;USO
"POLYGON ((443558.53 4105555.06,443549.19 4105563.77,443545.31 4105567.59,443553.55 4105575.56,443550.39 4105578.71,443553.54 4105581.71,443557.61 4105585.59,443564.15 4105578.64,443564.34 4105578.45,443567.19 4105575.32,443575.35 4105580.71,443574.2 4105582.63,443578.8 4105585.27,443579.9 4105583.32,443583.63 4105576.74,443583.43 4105576.57,443581.75 4105575.52,443578.17 4105573.32,443576.89 4105572.52,443575.25 4105571.49,443573.15 4105570.15,443573.05 4105570.04,443571.81 4105568.76,443566.68 4105563.78,443561.38 4105558.09,443559.13 4105555.69,443558.53 4105555.06))";"827052";"102632";EDI;USO
"POLYGON ((443364.41 4105481.89,443365.68 4105484.69,443367.78 4105489.07,443369.81 4105493.33,443371.42 4105496.82,443372.34 4105498.29,443376.91 4105505.59,443377.44 4105506.44,443380.83 4105511.89,443382.55 4105514.65,443384.45 4105517.71,443389.53 4105523.74,443391.11 4105522.91,443392.64 4105522.03,443393.46 4105523.43,443393.69 4105523.83,443394.96 4105526.08,443396.0 4105527.92,443396.9 4105529.5,443398.38 4105532.11,443402.7 4105539.75,443405.24 4105538.29,443409.78 4105535.37,443410.07 4105535.18,443415.73 4105531.75,443416.36 4105531.25,443415.09 4105528.89,443412.18 4105523.55,443412.04 4105523.29,443410.47 4105520.39,443409.3 4105518.23,443408.81 4105517.32,443407.28 4105514.51,443405.2 4105510.71,443404.54 4105509.51,443402.26 4105505.38,443401.78 4105504.51,443400.83 4105502.79,443399.9 4105501.1,443398.55 4105498.66,443398.24 4105498.06,443396.33 4105494.35,443396.24 4105494.18,443395.82 4105493.34,443394.3 4105489.88,443393.48 4105488.0,443393.35 4105487.69,443390.86 4105481.94,443390.56 4105481.26,443388.53 4105476.68,443386.76 4105472.56,443386.57 4105472.11,443384.79 4105472.88,443383.54 4105473.44,443380.09 4105474.97,443375.83 4105476.83,443372.84 4105478.14,443372.41 4105478.33,443368.76 4105479.95,443364.41 4105481.89))";"827053";"102632";EDI;USO
"POLYGON ((443322.65 4105467.38,443326.92 4105465.5,443331.72 4105463.39,443336.52 4105461.28,443340.22 4105459.67,443342.71 4105458.58,443342.78 4105459.95,443343.19 4105468.35,443341.01 4105468.48,443341.07 4105468.6,443341.39 4105473.51,443347.15 4105472.97,443352.91 4105472.44,443352.78 4105470.86,443352.75 4105470.43,443352.67 4105469.41,443352.62 4105468.79,443352.54 4105467.82,443352.46 4105466.79,443352.37 4105465.69,443351.85 4105459.1,443351.45 4105454.88,443354.78 4105453.49,443354.54 4105452.56,443354.44 4105452.32,443352.06 4105446.71,443349.68 4105441.11,443349.47 4105440.62,443348.46 4105438.19,443345.54 4105438.3,443342.77 4105438.91,443339.72 4105439.64,443337.62 4105440.1,443339.43 4105444.64,443340.97 4105448.51,443343.11 4105453.48,443340.66 4105454.54,443340.53 4105454.48,443335.6 4105456.61,443330.56 4105458.75,443325.53 4105460.89,443323.17 4105453.07,443320.48 4105444.14,443316.22 4105445.35,443316.83 4105447.66,443318.81 4105454.38,443320.73 4105460.88,443322.65 4105467.38))";"827054";"102632";EDI;USO
"POLYGON ((445994.72 4106774.73,445999.54 4106774.71,446008.05 4106774.58,446015.69 4106772.77,446015.09 4106770.24,446007.33 4106772.09,446006.29 4106768.18,446005.34 4106762.38,446001.69 4106762.71,446001.55 4106761.42,446001.43 4106760.28,445997.74 4106760.3,445996.21 4106760.32,445996.27 4106760.12,445997.01 4106757.53,446001.77 4106757.28,446002.12 4106757.26,446004.79 4106757.12,446005.03 4106757.11,446007.33 4106756.79,446007.41 4106753.76,446007.12 4106753.77,446006.56 4106753.81,446004.3 4106753.95,446002.0 4106754.11,446001.8 4106749.12,446001.89 4106745.68,446001.91 4106744.98,445997.73 4106744.89,445997.74 4106746.47,445997.78 4106750.25,445997.79 4106750.77,445997.36 4106750.75,445994.84 4106750.8,445994.73 4106753.47,445992.71 4106753.6,445992.9 4106759.51,445994.72 4106774.73))";"827055";"102632";EDI;USO
"POLYGON ((443332.05 4105584.11,443332.99 4105586.07,443334.34 4105588.49,443336.76 4105593.07,443338.37 4105596.06,443340.05 4105599.2,443341.73 4105602.23,443342.43 4105603.15,443347.72 4105599.56,443350.17 4105597.9,443354.56 4105594.91,443353.02 4105592.64,443351.32 4105590.15,443349.15 4105586.96,443346.8 4105583.51,443346.4 4105582.92,443350.52 4105579.84,443354.91 4105576.55,443359.3 4105573.27,443361.29 4105575.82,443361.44 4105576.03,443367.8 4105583.03,443373.08 4105587.4,443374.7 4105588.11,443380.65 4105582.73,443381.63 4105581.96,443375.76 4105577.36,443374.86 4105576.83,443388.73 4105566.73,443390.75 4105565.51,443396.68 4105576.58,443402.74 4105588.67,443408.39 4105585.76,443412.52 4105585.56,443414.27 4105585.59,443414.23 4105593.5,443414.1 4105594.31,443426.88 4105594.4,443439.66 4105594.48,443442.0 4105594.42,443445.87 4105580.7,443446.14 4105579.31,443422.32 4105579.26,443420.39 4105579.32,443408.71 4105562.94,443397.02 4105546.56,443380.62 4105553.82,443345.65 4105567.06,443342.46 4105568.64,443340.06 4105569.82,443336.03 4105571.83,443340.12 4105578.05,443340.93 4105579.28,443339.52 4105580.07,443337.84 4105581.02,443334.07 4105583.1,443332.05 4105584.11))";"827062";"102632";EDI;USO
"POLYGON ((443555.51 4105658.17,443558.47 4105661.72,443563.88 4105657.17,443568.2 4105653.52,443572.53 4105649.88,443571.69 4105648.89,443569.73 4105646.59,443565.8 4105649.84,443561.88 4105653.1,443558.0 4105656.11,443555.51 4105658.17))";"827067";"102632";EDI;USO
"POLYGON ((443584.47 4105633.47,443580.84 4105629.43,443577.22 4105625.4,443570.28 4105632.93,443576.87 4105640.26,443579.84 4105637.63,443584.47 4105633.47))";"827068";"102632";EDI;USO
"POLYGON ((442552.5 4104774.41,442548.27 4104772.88,442545.45 4104771.86,442541.9 4104770.58,442540.45 4104774.61,442539.5 4104777.23,442539.78 4104777.33,442544.94 4104779.2,442550.1 4104781.06,442552.5 4104774.41))";"827069";"102632";EDI;USO
"POLYGON ((446257.83 4106575.77,446255.34 4106577.71,446252.18 4106580.18,446249.65 4106582.16,446249.05 4106582.64,446251.04 4106585.55,446255.0 4106591.33,446257.37 4106594.11,446257.51 4106594.27,446258.34 4106595.24,446260.74 4106598.05,446264.88 4106594.54,446265.39 4106594.11,446266.7 4106593.0,446267.7 4106592.16,446273.24 4106587.47,446273.56 4106587.25,446269.13 4106580.7,446268.29 4106579.58,446266.82 4106580.83,446263.53 4106583.88,446260.08 4106579.18,446259.31 4106578.02,446257.83 4106575.77))";"827070";"102632";EDI;USO
"POLYGON ((446116.48 4106625.25,446120.37 4106628.08,446121.69 4106629.0,446124.71 4106631.11,446132.68 4106636.72,446140.64 4106642.32,446148.6 4106647.93,446151.91 4106639.75,446153.06 4106636.89,446156.99 4106627.22,446159.17 4106621.86,446159.38 4106621.28,446160.78 4106617.47,446154.92 4106615.26,446149.05 4106613.05,446151.6 4106607.23,446143.12 4106603.71,446134.63 4106600.19,446136.33 4106596.09,446131.18 4106593.83,446130.51 4106595.26,446127.46 4106593.79,446117.14 4106617.18,446116.48 4106625.25))";"827071";"102632";EDI;USO
"POLYGON ((446007.43 4106535.12,446006.99 4106535.95,446004.17 4106543.06,446004.72 4106546.04,446006.79 4106548.79,446009.78 4106551.04,446026.65 4106561.68,446027.31 4106562.11,446030.08 4106563.92,446036.38 4106568.22,446041.52 4106571.72,446046.65 4106575.23,446048.81 4106576.7,446054.62 4106580.66,446060.42 4106584.62,446061.51 4106585.37,446068.57 4106590.18,446075.63 4106595.0,446077.01 4106586.06,446078.39 4106577.11,446079.77 4106568.17,446080.21 4106565.29,446081.56 4106556.55,446082.91 4106547.8,446084.26 4106539.06,446079.63 4106538.35,446081.73 4106524.14,446071.1 4106522.43,446068.78 4106535.93,446069.75 4106536.85,446068.39 4106545.37,446067.04 4106553.9,446065.68 4106562.43,446064.89 4106564.01,446060.67 4106561.15,446050.42 4106554.86,446053.23 4106548.3,446056.03 4106541.73,446058.84 4106535.17,446052.69 4106534.22,446046.54 4106533.26,446040.89 4106532.38,446039.24 4106532.13,446038.97 4106532.76,446035.08 4106541.89,446032.93 4106546.94,446028.39 4106544.61,446030.72 4106539.0,446029.98 4106538.78,446026.99 4106536.59,446027.57 4106535.58,446034.3 4106520.49,446023.96 4106515.06,446022.93 4106517.17,446018.91 4106525.39,446019.79 4106525.56,446023.04 4106527.19,446022.71 4106528.53,446020.78 4106533.47,446019.84 4106533.18,446017.95 4106532.36,446014.91 4106539.32,446014.17 4106538.79,446007.43 4106535.12))";"827077";"102632";EDI;USO
"POLYGON ((446051.02 4106752.59,446053.44 4106759.58,446056.8 4106758.24,446064.8 4106755.06,446063.83 4106751.08,446071.41 4106748.81,446072.67 4106752.98,446079.07 4106751.06,446085.47 4106749.14,446085.29 4106748.5,446084.69 4106746.35,446084.05 4106744.06,446083.03 4106744.3,446080.12 4106745.11,446078.67 4106740.07,446077.21 4106735.04,446077.07 4106734.38,446073.87 4106726.55,446067.59 4106726.45,446063.88 4106727.12,446062.9 4106727.23,446062.99 4106727.65,446063.48 4106729.89,446063.64 4106730.62,446064.21 4106733.24,446065.26 4106739.09,446062.67 4106739.67,446059.57 4106740.37,446059.13 4106740.46,446058.07 4106740.71,446059.7 4106747.61,446051.02 4106752.59))";"827078";"102632";EDI;USO
"POLYGON ((446016.48 4106776.48,446016.79 4106777.95,446017.24 4106779.58,446006.75 4106783.45,446008.41 4106790.15,446008.56 4106790.72,446010.34 4106790.38,446012.97 4106789.89,446017.33 4106789.09,446019.77 4106788.75,446022.84 4106788.32,446024.36 4106788.11,446024.74 4106788.06,446023.13 4106781.6,446021.52 4106775.14,446016.48 4106776.48))";"827079";"102632";EDI;USO
"POLYGON ((445937.58 4107369.03,445937.46 4107366.71,445945.96 4107366.23,445954.46 4107365.76,445954.35 4107358.78,445954.24 4107351.8,445945.52 4107351.94,445943.37 4107351.97,445943.14 4107341.44,445935.99 4107341.36,445936.8 4107352.09,445936.88 4107354.21,445936.92 4107357.51,445930.88 4107357.67,445924.84 4107357.84,445924.93 4107363.56,445925.03 4107369.29,445937.58 4107369.03))";"827080";"102632";EDI;USO
"POLYGON ((444004.68 4108925.28,444001.88 4108920.46,443994.25 4108900.07,443994.14 4108897.34,443993.32 4108887.93,443990.07 4108872.53,443982.02 4108875.1,443984.39 4108893.01,443985.27 4108897.44,443988.15 4108911.05,443993.61 4108923.12,443994.66 4108925.35,444004.68 4108925.28))";"827081";"102632";EDI;USO
"POLYGON ((443975.29 4108783.21,443978.77 4108786.21,443979.26 4108793.67,443979.33 4108794.65,443979.68 4108799.82,443976.52 4108803.39,443982.61 4108808.68,443980.47 4108811.34,443980.81 4108816.31,443984.94 4108819.74,443989.92 4108819.39,443993.52 4108815.32,444008.78 4108794.54,444007.78 4108793.67,444006.3 4108792.39,444009.27 4108788.96,444014.3 4108793.31,444019.54 4108787.25,444024.77 4108781.19,444019.56 4108776.69,444014.35 4108772.19,444009.14 4108767.69,444005.72 4108764.74,444003.37 4108762.71,444005.5 4108760.23,444004.94 4108759.75,444001.04 4108756.39,443997.13 4108753.04,443993.15 4108757.67,443975.29 4108783.21))";"827082";"102632";EDI;USO
"POLYGON ((443036.45 4107127.1,443040.52 4107132.07,443043.05 4107135.3,443044.46 4107137.1,443047.01 4107140.35,443048.31 4107142.01,443049.5 4107143.53,443052.09 4107146.72,443054.7 4107149.95,443056.04 4107151.61,443057.28 4107153.14,443059.92 4107156.4,443062.46 4107159.54,443063.78 4107161.16,443064.98 4107162.64,443067.87 4107166.15,443068.95 4107165.25,443073.53 4107161.43,443070.14 4107156.31,443066.05 4107151.7,443061.89 4107146.7,443057.87 4107141.72,443054.25 4107137.02,443050.52 4107132.46,443046.32 4107127.56,443044.75 4107125.62,443041.87 4107122.07,443038.04 4107125.62,443036.45 4107127.1))";"827083";"102632";EDI;USO
"POLYGON ((442900.6 4107373.12,442905.15 4107364.58,442906.21 4107362.58,442910.0 4107353.46,442916.65 4107356.51,442918.69 4107352.83,442911.64 4107349.7,442913.9 4107344.67,442918.75 4107346.97,442918.93 4107347.05,442919.11 4107347.14,442919.92 4107347.53,442921.55 4107348.3,442923.3 4107345.48,442923.46 4107345.22,442926.97 4107339.57,442920.7 4107336.78,442918.24 4107335.68,442925.93 4107317.83,442935.93 4107322.35,442936.99 4107320.1,442944.54 4107304.51,442951.33 4107288.57,442946.91 4107282.68,442941.23 4107278.59,442939.32 4107277.21,442937.76 4107276.09,442936.15 4107276.79,442933.57 4107277.93,442930.79 4107284.35,442929.83 4107286.58,442929.61 4107287.09,442926.5 4107293.45,442925.57 4107295.35,442925.14 4107296.41,442921.15 4107305.51,442917.38 4107314.1,442913.3 4107323.07,442912.16 4107325.63,442911.67 4107326.72,442910.65 4107329.01,442909.43 4107331.75,442906.95 4107337.3,442905.52 4107340.5,442901.41 4107349.53,442897.24 4107359.06,442893.41 4107367.79,442900.6 4107373.12))";"827085";"102632";EDI;USO
"POLYGON ((442911.39 4107374.36,442929.01 4107387.39,442934.04 4107379.74,442941.13 4107370.04,442946.55 4107362.63,442951.87 4107355.36,442973.62 4107325.74,442975.71 4107322.9,442979.57 4107317.64,442983.43 4107312.38,442976.05 4107306.7,442968.66 4107301.02,442961.28 4107295.35,442959.56 4107293.91,442958.95 4107295.35,442956.12 4107301.95,442954.43 4107305.91,442952.62 4107310.13,442953.28 4107310.62,442954.1 4107311.23,442959.76 4107315.44,442949.41 4107335.6,442941.34 4107330.26,442933.93 4107342.27,442928.69 4107349.88,442923.59 4107357.29,442919.27 4107363.58,442919.16 4107363.74,442918.41 4107364.83,442916.49 4107367.62,442914.08 4107371.12,442911.39 4107374.36))";"827086";"102632";EDI;USO
"POLYGON ((443014.07 4107288.86,443007.76 4107293.45,443005.14 4107295.35,442999.03 4107299.8,442992.92 4107304.25,443000.8 4107308.73,443008.88 4107313.32,443015.44 4107317.05,443016.29 4107317.54,443023.86 4107321.84,443027.85 4107324.11,443039.48 4107316.2,443033.56 4107309.82,443030.4 4107312.1,443025.73 4107305.55,443025.5 4107305.23,443023.13 4107301.92,443031.23 4107296.41,443030.45 4107295.34,443029.12 4107293.45,443028.59 4107292.7,443059.2 4107271.0,443051.14 4107261.07,443046.36 4107265.4,443044.82 4107266.51,443042.23 4107268.4,443038.1 4107271.4,443033.37 4107274.84,443030.01 4107277.28,443025.19 4107280.78,443021.88 4107283.19,443014.07 4107288.86))";"827087";"102632";EDI;USO
"POLYGON ((442874.96 4107375.74,442874.33 4107375.28,442869.58 4107381.78,442876.83 4107387.16,442884.08 4107392.54,442888.45 4107395.62,442893.01 4107398.84,442890.48 4107402.39,442888.45 4107400.96,442884.08 4107397.91,442878.76 4107393.97,442873.43 4107390.04,442869.03 4107396.59,442876.56 4107402.32,442884.08 4107408.05,442885.67 4107409.2,442884.83 4107410.75,442887.57 4107412.77,442884.09 4107418.17,442881.65 4107421.62,442879.37 4107424.81,442876.15 4107429.31,442872.93 4107433.82,442877.06 4107436.87,442881.19 4107439.92,442884.09 4107436.0,442887.85 4107430.67,442890.05 4107427.62,442893.27 4107423.36,442896.49 4107419.11,442899.4 4107421.37,442900.68 4107419.67,442906.57 4107423.96,442922.98 4107437.46,442926.74 4107440.56,442931.59 4107432.53,442923.0 4107426.26,442917.1 4107421.97,442911.21 4107417.68,442905.31 4107413.39,442908.29 4107409.26,442916.11 4107414.88,442923.92 4107420.51,442931.74 4107426.14,442934.67 4107421.95,442935.93 4107420.16,442928.23 4107414.49,442920.54 4107408.82,442912.84 4107403.16,442911.26 4107405.23,442903.86 4107400.08,442896.45 4107394.93,442897.78 4107393.01,442898.26 4107392.33,442893.36 4107388.88,442888.45 4107385.43,442884.08 4107382.37,442879.21 4107378.82,442874.96 4107375.74))";"827089";"102632";EDI;USO
"POLYGON ((443709.13 4104477.88,443707.14 4104475.31,443709.71 4104473.32,443708.33 4104471.54,443711.67 4104468.95,443708.3 4104464.6,443704.74 4104467.36,443698.82 4104471.96,443702.19 4104476.31,443705.56 4104480.65,443709.13 4104477.88))";"827090";"102632";EDI;USO
