GID;ID_HOJA;TIPO;ESTADO
"823581";"102632";EDI;USO
"823582";"102632";EDI;USO
"823583";"102632";EDI;USO
"823584";"102632";EDI;USO
"823585";"102632";EDI;USO
"823586";"102632";EDI;USO
"823587";"102632";EDI;USO
"823588";"102632";EDI;USO
"823589";"102632";EDI;USO
"823590";"102632";EDI;USO
"823591";"102632";EDI;USO
"823592";"102632";EDI;USO
"823593";"102632";EDI;USO
"823594";"102632";EDI;USO
"823595";"102632";EDI;USO
"823596";"102632";EDI;USO
"823597";"102632";EDI;USO
"823598";"102632";EDI;USO
"823600";"102632";EDI;USO
"823601";"102632";EDI;USO
"823602";"102632";EDI;USO
"823603";"102632";EDI;USO
"823604";"102632";EDI;USO
"823605";"102632";EDI;USO
"823606";"102632";EDI;USO
"823607";"102632";EDI;USO
"823608";"102632";EDI;USO
"823609";"102632";EDI;USO
"823610";"102632";EDI;USO
"823611";"102632";EDI;USO
"823612";"102632";EDI;USO
"823613";"102632";EDI;USO
"823614";"102632";EDI;USO
"823615";"102632";EDI;USO
"823616";"102632";EDI;USO
"823617";"102632";EDI;USO
"823618";"102632";EDI;USO
"823619";"102632";EDI;USO
"823620";"102632";EDI;USO
"823621";"102632";EDI;USO
"823622";"102632";EDI;USO
"823623";"102632";EDI;USO
"823624";"102632";EDI;USO
"823625";"102632";EDI;USO
"823626";"102632";EDI;USO
"823627";"102632";EDI;USO
"823628";"102632";EDI;USO
"823629";"102632";EDI;USO
"823630";"102632";EDI;USO
"823631";"102632";EDI;USO
"823632";"102632";EDI;USO
"823633";"102632";EDI;USO
"823634";"102632";EDI;USO
"823635";"102632";EDI;USO
"823636";"102632";EDI;USO
"823637";"102632";EDI;USO
"823638";"102632";EDI;USO
"823639";"102632";EDI;USO
"823640";"102632";EDI;USO
"823641";"102632";EDI;USO
"823642";"102632";EDI;USO
"823643";"102632";EDI;USO
"823644";"102632";EDI;USO
"823645";"102632";EDI;USO
"823646";"102632";EDI;USO
"823647";"102632";EDI;USO
"823648";"102632";EDI;USO
"823649";"102632";EDI;USO
"823650";"102632";EDI;USO
"823651";"102632";EDI;USO
"823652";"102632";EDI;USO
"823653";"102632";EDI;USO
"823654";"102632";EDI;USO
"823655";"102632";EDI;USO
"823656";"102632";EDI;USO
"823657";"102632";EDI;USO
"823658";"102632";EDI;USO
"823659";"102632";EDI;USO
"823660";"102632";EDI;USO
"823661";"102632";EDI;USO
"823662";"102632";EDI;USO
"823663";"102632";EDI;USO
"823664";"102632";EDI;USO
"823665";"102632";EDI;USO
"823666";"102632";EDI;USO
"823667";"102632";EDI;USO
"823668";"102632";EDI;USO
"823669";"102632";EDI;USO
"823671";"102632";EDI;USO
"823674";"102632";EDI;USO
"823675";"102632";EDI;USO
"823676";"102632";EDI;USO
"823677";"102632";EDI;USO
"823678";"102632";EDI;USO
"823679";"102632";EDI;USO
"823680";"102632";EDI;USO
"823681";"102632";EDI;USO
"823682";"102632";EDI;USO
"823683";"102632";EDI;USO
"823684";"102632";EDI;USO
"823685";"102632";EDI;USO
"823687";"102632";EDI;USO
"823688";"102632";EDI;USO
"823726";"102632";EDI;USO
"823727";"102632";EDI;USO
"823728";"102632";EDI;USO
"823729";"102632";EDI;USO
"823730";"102632";EDI;USO
"823731";"102632";EDI;USO
"823732";"102632";EDI;USO
"823733";"102632";EDI;USO
"823734";"102632";EDI;USO
"823735";"102632";EDI;USO
"823736";"102632";EDI;USO
"823737";"102632";EDI;USO
"823738";"102632";EDI;USO
"823739";"102632";EDI;USO
"823740";"102632";EDI;USO
"823741";"102632";EDI;USO
"823742";"102632";EDI;USO
"823743";"102632";EDI;USO
"823744";"102632";EDI;USO
"823745";"102632";EDI;USO
"823746";"102632";EDI;USO
"823747";"102632";EDI;USO
"823750";"102632";EDI;USO
"823752";"102632";EDI;USO
"823753";"102632";EDI;USO
"823754";"102632";EDI;USO
"823755";"102632";EDI;USO
"823756";"102632";EDI;USO
"823757";"102632";EDI;USO
"823758";"102632";EDI;USO
"823759";"102632";EDI;USO
"823760";"102632";EDI;USO
"823761";"102632";EDI;USO
"823764";"102632";EDI;USO
"823765";"102632";EDI;USO
"823766";"102632";EDI;USO
"823767";"102632";EDI;USO
"823768";"102632";EDI;USO
"823769";"102632";EDI;USO
"823770";"102632";EDI;USO
"823772";"102632";EDI;USO
"823773";"102632";EDI;USO
"823774";"102632";EDI;USO
"823778";"102632";EDI;USO
"823779";"102632";EDI;USO
"823780";"102632";EDI;USO
"823781";"102632";EDI;USO
"823782";"102632";EDI;USO
"823783";"102632";EDI;USO
"823784";"102632";EDI;USO
"823785";"102632";EDI;USO
"823786";"102632";EDI;USO
"823787";"102632";EDI;USO
"823788";"102632";EDI;USO
"823789";"102632";EDI;USO
"823790";"102632";EDI;USO
"823791";"102632";EDI;USO
"823792";"102632";EDI;USO
"823793";"102632";EDI;USO
"823794";"102632";EDI;USO
"823795";"102632";EDI;USO
"823796";"102632";EDI;USO
"823797";"102632";EDI;USO
"823798";"102632";EDI;USO
"823799";"102632";EDI;USO
"823800";"102632";EDI;USO
"823801";"102632";EDI;USO
"823802";"102632";EDI;USO
"823803";"102632";EDI;USO
"823804";"102632";EDI;USO
"823805";"102632";EDI;USO
"823806";"102632";EDI;USO
"823807";"102632";EDI;USO
"823861";"102632";EDI;USO
"823863";"102632";EDI;USO
"823864";"102632";EDI;USO
"823865";"102632";EDI;USO
"823866";"102632";EDI;USO
"823867";"102632";EDI;USO
"823868";"102632";EDI;USO
"823869";"102632";EDI;USO
"823870";"102632";EDI;USO
"823871";"102632";EDI;USO
"823872";"102632";EDI;USO
"823873";"102632";EDI;USO
"823874";"102632";EDI;USO
"823875";"102632";EDI;USO
"823876";"102632";EDI;USO
"823877";"102632";EDI;USO
"823878";"102632";EDI;USO
"823879";"102632";EDI;USO
"823880";"102632";EDI;USO
"823903";"102632";EDI;USO
"823904";"102632";EDI;USO
"823905";"102632";EDI;USO
"823906";"102632";EDI;USO
"823907";"102632";EDI;USO
"823908";"102632";EDI;USO
"823909";"102632";EDI;USO
"823910";"102632";EDI;USO
"823911";"102632";EDI;USO
"823912";"102632";EDI;USO
"823913";"102632";EDI;USO
"823914";"102632";EDI;USO
"823915";"102632";EDI;USO
"823916";"102632";EDI;USO
"823917";"102632";EDI;USO
"823918";"102632";EDI;USO
"823919";"102632";EDI;USO
"823920";"102632";EDI;USO
"823921";"102632";EDI;USO
"823922";"102632";EDI;USO
"823923";"102632";EDI;USO
"823924";"102632";EDI;USO
"823955";"102632";EDI;USO
"823956";"102632";EDI;USO
"823958";"102632";EDI;USO
"823959";"102632";EDI;USO
"823960";"102632";EDI;USO
"823961";"102632";EDI;USO
"823962";"102632";EDI;USO
"823963";"102632";EDI;USO
"823964";"102632";EDI;USO
"823965";"102632";EDI;USO
"823966";"102632";EDI;USO
"823967";"102632";EDI;USO
"823968";"102632";EDI;USO
"823969";"102632";EDI;USO
"823970";"102632";EDI;USO
"823971";"102632";EDI;USO
"823972";"102632";EDI;USO
"823973";"102632";EDI;USO
"823974";"102632";EDI;USO
"823975";"102632";EDI;USO
"823976";"102632";EDI;USO
"823977";"102632";EDI;USO
"823978";"102632";EDI;USO
"823979";"102632";EDI;USO
"823981";"102632";EDI;USO
"823982";"102632";EDI;USO
"823983";"102632";EDI;USO
"823984";"102632";EDI;USO
"823985";"102632";EDI;USO
"823986";"102632";EDI;USO
"823987";"102632";EDI;USO
"823988";"102632";EDI;USO
"823989";"102632";EDI;USO
"823990";"102632";EDI;USO
"823991";"102632";EDI;USO
"823992";"102632";EDI;USO
"823993";"102632";EDI;USO
"823994";"102632";EDI;USO
"823995";"102632";EDI;USO
"823996";"102632";EDI;USO
"823997";"102632";EDI;USO
"823998";"102632";EDI;USO
"823999";"102632";EDI;USO
"824000";"102632";EDI;USO
"824001";"102632";EDI;USO
"824002";"102632";EDI;USO
"824003";"102632";EDI;USO
"824004";"102632";EDI;USO
"824005";"102632";EDI;USO
"824006";"102632";EDI;USO
"824007";"102632";EDI;USO
"824008";"102632";EDI;USO
"824009";"102632";EDI;USO
"824010";"102632";EDI;USO
"824011";"102632";EDI;USO
"824012";"102632";EDI;USO
"824016";"102632";EDI;USO
"824019";"102632";EDI;USO
"824020";"102632";EDI;USO
"824021";"102632";EDI;USO
"824022";"102632";EDI;USO
"824023";"102632";EDI;USO
"824024";"102632";EDI;USO
"824025";"102632";EDI;USO
"824026";"102632";EDI;USO
"824027";"102632";EDI;USO
"824028";"102632";EDI;USO
"824029";"102632";EDI;USO
"824030";"102632";EDI;USO
"824031";"102632";EDI;USO
"824032";"102632";EDI;USO
"824033";"102632";EDI;USO
"824034";"102632";EDI;USO
"824035";"102632";EDI;USO
"824036";"102632";EDI;USO
"824037";"102632";EDI;USO
"824038";"102632";EDI;USO
"824039";"102632";EDI;USO
"824040";"102632";EDI;USO
"824041";"102632";EDI;USO
"824042";"102632";EDI;USO
"824043";"102632";EDI;USO
"824044";"102632";EDI;USO
"824045";"102632";EDI;USO
"824046";"102632";EDI;USO
"824047";"102632";EDI;USO
"824048";"102632";EDI;USO
"824049";"102632";EDI;USO
"824050";"102632";EDI;USO
"824051";"102632";EDI;USO
"824052";"102632";EDI;USO
"824053";"102632";EDI;USO
"824054";"102632";EDI;USO
"824055";"102632";EDI;USO
"824056";"102632";EDI;USO
"824057";"102632";EDI;USO
"824058";"102632";EDI;USO
"824059";"102632";EDI;USO
"824060";"102632";EDI;USO
"824061";"102632";EDI;USO
"824062";"102632";EDI;USO
"824063";"102632";EDI;USO
"824064";"102632";EDI;USO
"824065";"102632";EDI;USO
"824066";"102632";EDI;USO
"824067";"102632";EDI;USO
"824068";"102632";EDI;USO
"824069";"102632";EDI;USO
"824070";"102632";EDI;USO
"824071";"102632";EDI;USO
"824072";"102632";EDI;USO
"824073";"102632";EDI;USO
"824074";"102632";EDI;USO
"824075";"102632";EDI;USO
"824076";"102632";EDI;USO
"824077";"102632";EDI;USO
"824078";"102632";EDI;USO
"824079";"102632";EDI;USO
"824080";"102632";EDI;USO
"824081";"102632";EDI;USO
"824082";"102632";EDI;USO
"824083";"102632";EDI;USO
"824084";"102632";EDI;USO
"824085";"102632";EDI;USO
"824086";"102632";EDI;USO
"824087";"102632";EDI;USO
"824088";"102632";EDI;USO
"824089";"102632";EDI;USO
"824090";"102632";EDI;USO
"824091";"102632";EDI;USO
"824092";"102632";EDI;USO
"824093";"102632";EDI;USO
"824094";"102632";EDI;USO
"824095";"102632";EDI;USO
"824096";"102632";EDI;USO
"824097";"102632";EDI;USO
"824098";"102632";EDI;USO
"824099";"102632";EDI;USO
"824100";"102632";EDI;USO
"824101";"102632";EDI;USO
"824102";"102632";EDI;USO
"824104";"102632";EDI;USO
"824105";"102632";EDI;USO
"824106";"102632";EDI;USO
"824107";"102632";EDI;USO
"824108";"102632";EDI;USO
"824109";"102632";EDI;USO
"824110";"102632";EDI;USO
"824111";"102632";EDI;USO
"824112";"102632";EDI;USO
"824113";"102632";EDI;USO
"824114";"102632";EDI;USO
"824115";"102632";EDI;USO
"824116";"102632";EDI;USO
"824117";"102632";EDI;USO
"824118";"102632";EDI;USO
"824119";"102632";EDI;USO
"824120";"102632";EDI;USO
"824121";"102632";EDI;USO
"824122";"102632";EDI;USO
"824123";"102632";EDI;USO
"824124";"102632";EDI;USO
"824125";"102632";EDI;USO
"824126";"102632";EDI;USO
"824127";"102632";EDI;USO
"824128";"102632";EDI;USO
"824129";"102632";EDI;USO
"824130";"102632";EDI;USO
"824131";"102632";EDI;USO
"824132";"102632";EDI;USO
"824133";"102632";EDI;USO
"824134";"102632";EDI;USO
"824135";"102632";EDI;USO
"824136";"102632";EDI;USO
"824137";"102632";EDI;USO
"824138";"102632";EDI;USO
"824139";"102632";EDI;USO
"824140";"102632";EDI;USO
"824142";"102632";EDI;USO
"824143";"102632";EDI;USO
"824144";"102632";EDI;USO
"824145";"102632";EDI;USO
"824146";"102632";EDI;USO
"824147";"102632";EDI;USO
"824148";"102632";EDI;USO
"824149";"102632";EDI;USO
"824150";"102632";EDI;USO
"824151";"102632";EDI;USO
"824152";"102632";EDI;USO
"824153";"102632";EDI;USO
"824154";"102632";EDI;USO
"824155";"102632";EDI;USO
"824156";"102632";EDI;USO
"824157";"102632";EDI;USO
"824158";"102632";EDI;USO
"824160";"102632";EDI;USO
"824162";"102632";EDI;USO
"824163";"102632";EDI;USO
"824164";"102632";EDI;USO
"824167";"102632";EDI;USO
"824168";"102632";EDI;USO
"824169";"102632";EDI;USO
"824170";"102632";EDI;USO
"824171";"102632";EDI;USO
"824172";"102632";EDI;USO
"824173";"102632";EDI;USO
"824174";"102632";EDI;USO
"824175";"102632";EDI;USO
"824176";"102632";EDI;USO
"824177";"102632";EDI;USO
"824178";"102632";EDI;USO
"824179";"102632";EDI;USO
"824180";"102632";EDI;USO
"824181";"102632";EDI;USO
"824182";"102632";EDI;USO
"824183";"102632";EDI;USO
"824184";"102632";EDI;USO
"824185";"102632";EDI;USO
"824186";"102632";EDI;USO
"824187";"102632";EDI;USO
"824188";"102632";EDI;USO
"824189";"102632";EDI;USO
"824190";"102632";EDI;USO
"824191";"102632";EDI;USO
"824192";"102632";EDI;USO
"824193";"102632";EDI;USO
"824194";"102632";EDI;USO
"824195";"102632";EDI;USO
"824196";"102632";EDI;USO
"824198";"102632";EDI;USO
"824199";"102632";EDI;USO
"824200";"102632";EDI;USO
"824201";"102632";EDI;USO
"824202";"102632";EDI;USO
"824203";"102632";EDI;USO
"824204";"102632";EDI;USO
"824205";"102632";EDI;USO
"824206";"102632";EDI;USO
"824207";"102632";EDI;USO
"824208";"102632";EDI;USO
"824209";"102632";EDI;USO
"824210";"102632";EDI;USO
"824211";"102632";EDI;USO
"824212";"102632";EDI;USO
"824213";"102632";EDI;USO
"824214";"102632";EDI;USO
"824215";"102632";EDI;USO
"824216";"102632";EDI;USO
"824217";"102632";EDI;USO
"824218";"102632";EDI;USO
"824219";"102632";EDI;USO
"824220";"102632";EDI;USO
"824221";"102632";EDI;USO
"824222";"102632";EDI;USO
"824223";"102632";EDI;USO
"824224";"102632";EDI;USO
"824225";"102632";EDI;USO
"824226";"102632";EDI;USO
"824227";"102632";EDI;USO
"824228";"102632";EDI;USO
"824229";"102632";EDI;USO
"824230";"102632";EDI;USO
"824231";"102632";EDI;USO
"824232";"102632";EDI;USO
"824235";"102632";EDI;USO
"824236";"102632";EDI;USO
"824237";"102632";EDI;USO
"824238";"102632";EDI;USO
"824239";"102632";EDI;USO
"824240";"102632";EDI;USO
"824241";"102632";EDI;USO
"824242";"102632";EDI;USO
"824245";"102632";EDI;USO
"824246";"102632";EDI;USO
"824247";"102632";EDI;USO
"824248";"102632";EDI;USO
"824249";"102632";EDI;USO
"824250";"102632";EDI;USO
"824251";"102632";EDI;USO
"824252";"102632";EDI;USO
"824253";"102632";EDI;USO
"824254";"102632";EDI;USO
"824255";"102632";EDI;USO
"824256";"102632";EDI;USO
"824257";"102632";EDI;USO
"824258";"102632";EDI;USO
"824259";"102632";EDI;USO
"824260";"102632";EDI;USO
"824261";"102632";EDI;USO
"824262";"102632";EDI;USO
"824263";"102632";EDI;USO
"824264";"102632";EDI;USO
"824265";"102632";EDI;USO
"824267";"102632";EDI;USO
"824268";"102632";EDI;USO
"824269";"102632";EDI;USO
"824270";"102632";EDI;USO
"824271";"102632";EDI;USO
"824272";"102632";EDI;USO
"824273";"102632";EDI;USO
"824275";"102632";EDI;USO
"824276";"102632";EDI;USO
"824277";"102632";EDI;USO
"824278";"102632";EDI;USO
"824279";"102632";EDI;USO
"824280";"102632";EDI;USO
"824281";"102632";EDI;USO
"824282";"102632";EDI;USO
"824283";"102632";EDI;USO
"824284";"102632";EDI;USO
"824285";"102632";EDI;USO
"824286";"102632";EDI;USO
"824288";"102632";EDI;USO
"824289";"102632";EDI;USO
"824290";"102632";EDI;USO
"824291";"102632";EDI;USO
"824292";"102632";EDI;USO
"824294";"102632";EDI;USO
"824295";"102632";EDI;USO
"824296";"102632";EDI;USO
"824297";"102632";EDI;USO
"824298";"102632";EDI;USO
"824302";"102632";EDI;USO
"824303";"102632";EDI;USO
"824305";"102632";EDI;USO
"824306";"102632";EDI;USO
"824307";"102632";EDI;USO
"824308";"102632";EDI;USO
"824309";"102632";EDI;USO
"824310";"102632";EDI;USO
"824311";"102632";EDI;USO
"824312";"102632";EDI;USO
"824313";"102632";EDI;USO
"824314";"102632";EDI;USO
"824315";"102632";EDI;USO
"824316";"102632";EDI;USO
"824317";"102632";EDI;USO
"824318";"102632";EDI;USO
"824319";"102632";EDI;USO
"824320";"102632";EDI;USO
"824321";"102632";EDI;USO
"824322";"102632";EDI;USO
"824323";"102632";EDI;USO
"824325";"102632";EDI;USO
"824326";"102632";EDI;USO
"824327";"102632";EDI;USO
"824328";"102632";EDI;USO
"824329";"102632";EDI;USO
"824330";"102632";EDI;USO
"824331";"102632";EDI;USO
"824332";"102632";EDI;USO
"824333";"102632";EDI;USO
"824334";"102632";EDI;USO
"824335";"102632";EDI;USO
"824336";"102632";EDI;USO
"824337";"102632";EDI;USO
"824338";"102632";EDI;USO
"824339";"102632";EDI;USO
"824340";"102632";EDI;USO
"824341";"102632";EDI;USO
"824342";"102632";EDI;USO
"824343";"102632";EDI;USO
"824344";"102632";EDI;USO
"824345";"102632";EDI;USO
"824346";"102632";EDI;USO
"824347";"102632";EDI;USO
"824351";"102632";EDI;USO
"824352";"102632";EDI;USO
"824405";"102632";EDI;USO
"824406";"102632";EDI;USO
"824407";"102632";EDI;USO
"824408";"102632";EDI;USO
"824409";"102632";EDI;USO
"824410";"102632";EDI;USO
"824411";"102632";EDI;USO
"824412";"102632";EDI;USO
"824413";"102632";EDI;USO
"824414";"102632";EDI;USO
"824415";"102632";EDI;USO
"824416";"102632";EDI;USO
"824417";"102632";EDI;USO
"824418";"102632";EDI;USO
"824419";"102632";EDI;USO
"824420";"102632";EDI;USO
"824422";"102632";EDI;USO
"824423";"102632";EDI;USO
"824424";"102632";EDI;USO
"824425";"102632";EDI;USO
"824426";"102632";EDI;USO
"824427";"102632";EDI;USO
"824430";"102632";EDI;USO
"824431";"102632";EDI;USO
"824432";"102632";EDI;USO
"824433";"102632";EDI;USO
"824434";"102632";EDI;USO
"824435";"102632";EDI;USO
"824436";"102632";EDI;USO
"824437";"102632";EDI;USO
"824438";"102632";EDI;USO
"824439";"102632";EDI;USO
"824440";"102632";EDI;USO
"824441";"102632";EDI;USO
"824442";"102632";EDI;USO
"824443";"102632";EDI;USO
"824444";"102632";EDI;USO
"824445";"102632";EDI;USO
"824446";"102632";EDI;USO
"824447";"102632";EDI;USO
"824448";"102632";EDI;USO
"824449";"102632";EDI;USO
"824450";"102632";EDI;USO
"824451";"102632";EDI;USO
"824452";"102632";EDI;USO
"824453";"102632";EDI;USO
"824454";"102632";EDI;USO
"824455";"102632";EDI;USO
"824456";"102632";EDI;USO
"824457";"102632";EDI;USO
"824458";"102632";EDI;USO
"824459";"102632";EDI;USO
"824460";"102632";EDI;USO
"824462";"102632";EDI;USO
"824463";"102632";EDI;USO
"824464";"102632";EDI;USO
"824465";"102632";EDI;USO
"824466";"102632";EDI;USO
"824467";"102632";EDI;USO
"824468";"102632";EDI;USO
"824469";"102632";EDI;USO
"824470";"102632";EDI;USO
"824471";"102632";EDI;USO
"824472";"102632";EDI;USO
"824473";"102632";EDI;USO
"824476";"102632";EDI;USO
"824477";"102632";EDI;USO
"824479";"102632";EDI;USO
"824480";"102632";EDI;USO
"824481";"102632";EDI;USO
"824482";"102632";EDI;USO
"824483";"102632";EDI;USO
"824484";"102632";EDI;USO
"824485";"102632";EDI;USO
"824486";"102632";EDI;USO
"824487";"102632";EDI;USO
"824488";"102632";EDI;USO
"824489";"102632";EDI;USO
"824490";"102632";EDI;USO
"824492";"102632";EDI;USO
"824493";"102632";EDI;USO
"824494";"102632";EDI;USO
"824495";"102632";EDI;USO
"824496";"102632";EDI;USO
"824497";"102632";EDI;USO
"824498";"102632";EDI;USO
"824499";"102632";EDI;USO
"824500";"102632";EDI;USO
"824501";"102632";EDI;USO
"824502";"102632";EDI;USO
"824503";"102632";EDI;USO
"824504";"102632";EDI;USO
"824505";"102632";EDI;USO
"824506";"102632";EDI;USO
"824507";"102632";EDI;USO
"824508";"102632";EDI;USO
"824509";"102632";EDI;USO
"824510";"102632";EDI;USO
"824511";"102632";EDI;USO
"824512";"102632";EDI;USO
"824513";"102632";EDI;USO
"824514";"102632";EDI;USO
"824515";"102632";EDI;USO
"824516";"102632";EDI;USO
"824517";"102632";EDI;USO
"824518";"102632";EDI;USO
"824519";"102632";EDI;USO
"824520";"102632";EDI;USO
"824521";"102632";EDI;USO
"824522";"102632";EDI;USO
"824523";"102632";EDI;USO
"824524";"102632";EDI;USO
"824525";"102632";EDI;USO
"824526";"102632";EDI;USO
"824527";"102632";EDI;USO
"824528";"102632";EDI;USO
"824529";"102632";EDI;USO
"824530";"102632";EDI;USO
"824531";"102632";EDI;USO
"824532";"102632";EDI;USO
"824533";"102632";EDI;USO
"824534";"102632";EDI;USO
"824535";"102632";EDI;USO
"824536";"102632";EDI;USO
"824537";"102632";EDI;USO
"824538";"102632";EDI;USO
"824539";"102632";EDI;USO
"824540";"102632";EDI;USO
"824541";"102632";EDI;USO
"824542";"102632";EDI;USO
"824543";"102632";EDI;USO
"824544";"102632";EDI;USO
"824545";"102632";EDI;USO
"824546";"102632";EDI;USO
"824547";"102632";EDI;USO
"824548";"102632";EDI;USO
"824549";"102632";EDI;USO
"824551";"102632";EDI;USO
"824552";"102632";EDI;USO
"824563";"102632";EDI;USO
"824564";"102632";EDI;USO
"824565";"102632";EDI;USO
"824566";"102632";EDI;USO
"824567";"102632";EDI;USO
"824568";"102632";EDI;USO
"824569";"102632";EDI;USO
"824570";"102632";EDI;USO
"824571";"102632";EDI;USO
"824572";"102632";EDI;USO
"824573";"102632";EDI;USO
"824575";"102632";EDI;USO
"824576";"102632";EDI;USO
"824577";"102632";EDI;USO
"824578";"102632";EDI;USO
"824580";"102632";EDI;USO
"824581";"102632";EDI;USO
"824582";"102632";EDI;USO
"824583";"102632";EDI;USO
"824584";"102632";EDI;USO
"824585";"102632";EDI;USO
"824587";"102632";EDI;USO
"824588";"102632";EDI;USO
"824589";"102632";EDI;USO
"824590";"102632";EDI;USO
"824591";"102632";EDI;USO
"824592";"102632";EDI;USO
"824593";"102632";EDI;USO
"824595";"102632";EDI;USO
"824596";"102632";EDI;USO
"824597";"102632";EDI;USO
"824598";"102632";EDI;USO
"824599";"102632";EDI;USO
"824600";"102632";EDI;USO
"824601";"102632";EDI;USO
"824602";"102632";EDI;USO
"824603";"102632";EDI;USO
"824604";"102632";EDI;USO
"824605";"102632";EDI;USO
"824606";"102632";EDI;USO
"824607";"102632";EDI;USO
"824608";"102632";EDI;USO
"824609";"102632";EDI;USO
"824610";"102632";EDI;USO
"824611";"102632";EDI;USO
"824612";"102632";EDI;USO
"824613";"102632";EDI;USO
"824614";"102632";EDI;USO
"824615";"102632";EDI;USO
"824616";"102632";EDI;USO
"824621";"102632";EDI;USO
"824622";"102632";EDI;USO
"824623";"102632";EDI;USO
"824624";"102632";EDI;USO
"824625";"102632";EDI;USO
"824626";"102632";EDI;USO
"824627";"102632";EDI;USO
"824628";"102632";EDI;USO
"824629";"102632";EDI;USO
"824630";"102632";EDI;USO
"824631";"102632";EDI;USO
"824632";"102632";EDI;USO
"824633";"102632";EDI;USO
"824634";"102632";EDI;USO
"824635";"102632";EDI;USO
"824636";"102632";EDI;USO
"824637";"102632";EDI;USO
"824638";"102632";EDI;USO
"824639";"102632";EDI;USO
"824640";"102632";EDI;USO
"824641";"102632";EDI;USO
"824642";"102632";EDI;USO
"824643";"102632";EDI;USO
"824644";"102632";EDI;USO
"824645";"102632";EDI;USO
"824646";"102632";EDI;USO
"824647";"102632";EDI;USO
"824648";"102632";EDI;USO
"824649";"102632";EDI;USO
"824650";"102632";EDI;USO
"824651";"102632";EDI;USO
"824652";"102632";EDI;USO
"824653";"102632";EDI;USO
"824654";"102632";EDI;USO
"824655";"102632";EDI;USO
"824656";"102632";EDI;USO
"824657";"102632";EDI;USO
"824658";"102632";EDI;USO
"824659";"102632";EDI;USO
"824660";"102632";EDI;USO
"824661";"102632";EDI;USO
"824662";"102632";EDI;USO
"824663";"102632";EDI;USO
"824664";"102632";EDI;USO
"824665";"102632";EDI;USO
"824666";"102632";EDI;USO
"824667";"102632";EDI;USO
"824671";"102632";EDI;USO
"824672";"102632";EDI;USO
"824673";"102632";EDI;USO
"824674";"102632";EDI;USO
"824675";"102632";EDI;USO
"824676";"102632";EDI;USO
"824677";"102632";EDI;USO
"824680";"102632";EDI;USO
"824681";"102632";EDI;USO
"824682";"102632";EDI;USO
"824683";"102632";EDI;USO
"824684";"102632";EDI;USO
"824685";"102632";EDI;USO
"824686";"102632";EDI;USO
"824687";"102632";EDI;USO
"824688";"102632";EDI;USO
"824689";"102632";EDI;USO
"824690";"102632";EDI;USO
"824691";"102632";EDI;USO
"824692";"102632";EDI;USO
"824693";"102632";EDI;USO
"824694";"102632";EDI;USO
"824695";"102632";EDI;USO
"824696";"102632";EDI;USO
"824697";"102632";EDI;USO
"824698";"102632";EDI;USO
"824699";"102632";EDI;USO
"824700";"102632";EDI;USO
"824701";"102632";EDI;USO
"824702";"102632";EDI;USO
"824703";"102632";EDI;USO
"824704";"102632";EDI;USO
"824705";"102632";EDI;USO
"824706";"102632";EDI;USO
"824707";"102632";EDI;USO
"824708";"102632";EDI;USO
"824709";"102632";EDI;USO
"824710";"102632";EDI;USO
"824711";"102632";EDI;USO
"824712";"102632";EDI;USO
"824713";"102632";EDI;USO
"824714";"102632";EDI;USO
"824715";"102632";EDI;USO
"824716";"102632";EDI;USO
"824717";"102632";EDI;USO
"824718";"102632";EDI;USO
"824719";"102632";EDI;USO
"824720";"102632";EDI;USO
"824721";"102632";EDI;USO
"824722";"102632";EDI;USO
"824723";"102632";EDI;USO
"824724";"102632";EDI;USO
"824725";"102632";EDI;USO
"824726";"102632";EDI;USO
"824727";"102632";EDI;USO
"824728";"102632";EDI;USO
"824729";"102632";EDI;USO
"824730";"102632";EDI;USO
"824731";"102632";EDI;USO
"824732";"102632";EDI;USO
"824733";"102632";EDI;USO
"824734";"102632";EDI;USO
"824735";"102632";EDI;USO
"824736";"102632";EDI;USO
"824737";"102632";EDI;USO
"824738";"102632";EDI;USO
"824739";"102632";EDI;USO
"824740";"102632";EDI;USO
"824741";"102632";EDI;USO
"824742";"102632";EDI;USO
"824743";"102632";EDI;USO
"824744";"102632";EDI;USO
"824745";"102632";EDI;USO
"824746";"102632";EDI;USO
"824747";"102632";EDI;USO
"824748";"102632";EDI;USO
"824749";"102632";EDI;USO
"824750";"102632";EDI;USO
"824751";"102632";EDI;USO
"824752";"102632";EDI;USO
"824753";"102632";EDI;USO
"824754";"102632";EDI;USO
"824755";"102632";EDI;USO
"824756";"102632";EDI;USO
"824757";"102632";EDI;USO
"824758";"102632";EDI;USO
"824759";"102632";EDI;USO
"824760";"102632";EDI;USO
"824761";"102632";EDI;USO
"824762";"102632";EDI;USO
"824763";"102632";EDI;USO
"824764";"102632";EDI;USO
"824765";"102632";EDI;USO
"824766";"102632";EDI;USO
"824767";"102632";EDI;USO
"824768";"102632";EDI;USO
"824769";"102632";EDI;USO
"824770";"102632";EDI;USO
"824771";"102632";EDI;USO
"824772";"102632";EDI;USO
"824773";"102632";EDI;USO
"824774";"102632";EDI;USO
"824775";"102632";EDI;USO
"824776";"102632";EDI;USO
"824777";"102632";EDI;USO
"824778";"102632";EDI;USO
"824779";"102632";EDI;USO
"824780";"102632";EDI;USO
"824781";"102632";EDI;USO
"824782";"102632";EDI;USO
